Frame,Right Hip Abduction/Adduction,Right Hip Internal/External Rotation,Right Hip Flexion/Extension,Right Knee Abduction/Adduction,Right Knee Internal/External Rotation,Right Knee Flexion/Extension,Right Ankle Abduction/Adduction,Right Ankle Internal/External Rotation,Right Ankle Dorsiflexion/Plantarflexion,Right Ball Foot Abduction/Adduction,Right Ball Foot Internal/External Rotation,Right Ball Foot Flexion/Extension,Left Hip Abduction/Adduction,Left Hip Internal/External Rotation,Left Hip Flexion/Extension,Left Knee Abduction/Adduction,Left Knee Internal/External Rotation,Left Knee Flexion/Extension,Left Ankle Abduction/Adduction,Left Ankle Internal/External Rotation,Left Ankle Dorsiflexion/Plantarflexion,Left Ball Foot Abduction/Adduction,Left Ball Foot Internal/External Rotation,Left Ball Foot Flexion/Extension,Pelvis x,Pelvis y,Pelvis z,L5 x,L5 y,L5 z,L3 x,L3 y,L3 z,Time (s)
5039,-1.21270584955692,-8.51659998855601,37.6381105822279,-0.428656928950939,-2.62499639336444,49.3370874923159,3.02853174694654,9.71215772123865,8.25707626763208,0,0,0,3.13219110648502,3.56713198054845,48.1559488906296,-11.4363005871164,-0.00316855580868856,97.6225925387309,-1.5667743319157,11.9179328690652,1.75998446235782,0,0,0,0.904075164309077,4.40358813722015,-1.71741824174662,0.587607277303351,24.2814070613875,-0.845279552305619,0.51192455263612,27.2909118869624,-0.50913928483725,20.995833333333334
5040,-1.17998812660642,-8.67150351687151,36.883590582049,-0.344652538681485,-2.43931241413591,48.0567685932118,3.14266118501976,9.61515593549377,7.25362328142852,0,0,0,3.16710657632084,3.84663582702628,48.9308906061157,-11.6712297448607,0.30818866613873,98.7212718870141,-1.48946598481245,11.8715319602854,2.21061817907758,0,0,0,0.957561547508599,4.44728782979706,-1.61662434467457,0.613088326571143,24.3023987173389,-0.759341187986823,0.520659808950318,27.3019465510845,-0.435445283115141,21.0
5041,-1.13831844387664,-8.81446856004543,36.1581183542109,-0.275326909482647,-2.25124559375967,46.840454817493,3.26588858481963,9.52069819247088,6.24386752363457,0,0,0,3.19830430199845,4.14343874547022,49.6877927904577,-11.9266067267993,0.628811569353986,99.7766331370638,-1.41966976599818,11.8115109738966,2.69349356494888,0,0,0,1.01290683555216,4.48810208337291,-1.52653856571209,0.639336545550883,24.3217768738533,-0.680565635065039,0.5300514612146,27.311936906644,-0.367341566514254,21.004166666666666
5042,-1.08485138895095,-8.9455264391984,35.4523406612423,-0.223827211831997,-2.05318606218751,45.6687387478838,3.40481545852292,9.42005654592848,5.19601678109861,0,0,0,3.22687341778116,4.46492274943468,50.4358812455774,-12.2104859365825,0.964588821654337,100.800868365522,-1.35409399970331,11.7370904360138,3.21303105237087,0,0,0,1.07014683671707,4.52703696087877,-1.44589083399376,0.666634518119731,24.339682688185,-0.607670912623682,0.540480270293198,27.3206384295985,-0.303552499835871,21.008333333333333
5043,-1.01898688447827,-9.06674210606463,34.7548721362025,-0.191496079314794,-1.84075227248188,44.5201481846667,3.56274471668442,9.30615547547566,4.08591998749995,0,0,0,3.25368566965385,4.81384490813834,51.1853494986268,-12.5244119025536,1.31938273790104,101.80644936901,-1.28904227089907,11.6498356955243,3.76844251997052,0,0,0,1.12882676953189,4.56541568368745,-1.37176172436388,0.69494593964206,24.3564756502908,-0.538401735818186,0.552023504563853,27.3279798916514,-0.242111467427886,21.0125
5044,-0.942389047805568,-9.17937057406219,34.0675675054959,-0.176135039509065,-1.61920464456055,43.4000022524098,3.73528852175632,9.18242880136716,2.92850566484318,0,0,0,3.27807349892023,5.18515660315543,51.9336909577416,-12.8622826024938,1.6906904440893,102.789863530031,-1.22486839883314,11.5515466580657,4.35519863175536,0,0,0,1.18863112421893,4.60310001975834,-1.30361531007603,0.72398266737084,24.3722390383406,-0.472621653722183,0.564372925881785,27.3341438136764,-0.183042752090174,21.016666666666666
5045,-0.856765989763486,-9.28460826161742,33.3922972677151,-0.175341323364147,-1.39366476870757,42.3136162089796,3.91832518433188,9.05246319424494,1.73876188685558,0,0,0,3.29950826461129,5.57379484963393,52.6783715976491,-13.2181278708715,2.07563786314994,103.747465199455,-1.16194498058785,11.4439855851752,4.96877824990734,0,0,0,1.24924490378421,4.6399517582494,-1.24091636558173,0.753457009122831,24.3870567405912,-0.410194138494378,0.5772208627355,27.3393133876158,-0.126370418157706,21.020833333333332
5046,-0.763869037973729,-9.38359197362308,32.7309441948277,-0.18651999349133,-1.16910831479299,41.2662959013717,4.10804314879355,8.92002139967636,0.53175013261728,0,0,0,3.31760316389134,5.97468451972175,53.4168328933315,-13.5861144487099,2.47099302152947,104.675464715907,-1.10068143742488,11.3288719612588,5.60466798995866,0,0,0,1.31035365605985,4.67583250835214,-1.18313035485186,0.783081697257263,24.4010131702074,-0.350982569047263,0.590260191591736,27.343672420086,-0.0721182846002022,21.025
5047,-0.665491450771822,-9.47739858965992,32.0854004519478,-0.206900152526233,-0.9503622415628,40.2633336960191,4.30097008120208,8.78905262908865,-0.677385531388394,0,0,0,3.33211431470642,6.38274079026981,54.1464954053047,-13.9605479301824,2.87318345771939,105.569919544568,-1.04153954266893,11.2078776444272,6.25836180982446,0,0,0,1.37164349366856,4.71060352784682,-1.12972341309233,0.812569862684473,24.4141931865293,-0.294850218638943,0.603184312029727,27.3474052749926,-0.0203099097806766,21.029166666666665
5048,-0.563466650493537,-9.56704550310451,31.457565309597,-0.233554853042299,-0.742106574119968,39.3100059893118,4.49398607521869,8.66369200685116,-1.87341385451268,0,0,0,3.34293994557805,6.79287172286328,54.8647627760805,-14.3358711973956,3.2783180257406,106.426728301682,-0.985046472471549,11.0826223097569,6.92536063602367,0,0,0,1.43280110202812,4.74412558124196,-1.08016232190981,0.841635008941319,24.4266820227603,-0.241660246390254,0.615687115671429,27.3506968151665,0.0290314121172526,21.033333333333335
5049,-0.459666006098764,-9.65349184936596,30.8493434187518,-0.263424351981754,-0.54888094341193,38.4115723427264,4.68431999760267,8.54825120864499,-3.04101620198974,0,0,0,3.35011764661583,7.19998088149628,55.5690258907875,-14.7066589597941,3.68221343210879,107.241628372149,-0.931805435422274,10.9546692395522,7.6011720154421,0,0,0,1.49351373545992,4.77625882735159,-1.03391447796656,0.869990986367622,24.4385652200524,-0.191275692725537,0.627462948922727,27.3537323430346,0.0758826429897007,21.0375
5050,-0.355996194889327,-9.73764055580943,30.2626436164613,-0.293342393661008,-0.375096005827513,37.5732762311867,4.8695280944179,8.44720253300757,-4.16479046688685,0,0,0,3.35381964640873,7.59896989366066,56.2566669539296,-15.0676080539542,4.08042588018528,108.010197757669,-0.882503951309232,10.8255215536156,8.28130977011406,0,0,0,1.5534692014189,4.80686273615834,-0.990447855149297,0.897351966415044,24.4499285679682,-0.143559478732429,0.638206569546456,27.3566975403374,0.120220981041591,21.041666666666668
5051,-0.254396171415738,-9.82034124045852,29.6993782286359,-0.320065265947718,-0.225049786278479,36.8003473471946,5.04745414460131,8.36515859729815,-5.22925874775846,0,0,0,3.35434609048752,7.98474086452829,56.9250632390823,-15.4135232167276,4.46828821845547,108.727861712918,-0.83791986327894,10.6966190035704,8.96129362536957,0,0,0,1.61235583282176,4.83579603480822,-0.949230960265364,0.923432416116684,24.4608580513046,-0.0983744094340109,0.64761309709127,27.3597784069017,0.16202382934848,21.045833333333334
5052,-0.156833768570823,-9.90239398132508,29.1614628369456,-0.340303453560887,-0.102948915845339,36.0980053697801,5.21617064955527,8.3068496244423,-6.21887844622423,0,0,0,3.35211630756032,8.35219856133706,57.5715902790584,-15.7392981231467,4.84095299736912,109.389904637347,-0.798925180907649,10.569335479214,9.63664877784355,0,0,0,1.6698624484168,4.86291668258588,-0.909732782270546,0.947947072742218,24.4714398032582,-0.0555831809654742,0.655377957200898,27.3631611984743,0.201268752756395,21.05
5053,-0.0653019513520605,-9.98455397316943,28.6508164788026,-0.350755809611602,-0.0129346656010919,35.4714650878452,5.37390075808625,8.27709987468601,-7.11805652201885,0,0,0,3.3476580587769,8.69625229594099,58.1936242806838,-16.0398915833684,5.19344183157039,109.991487589794,-0.766487863815162,10.4449773920409,10.3029053686964,0,0,0,1.72567830111168,4.88808187472549,-0.871422735025999,0.970610918659722,24.4817600649212,-0.0150483916471937,0.661196819826309,27.3670323636158,0.237933423124462,21.054166666666667
5054,0.0244264494776286,-10.0617495034901,28.1632972313815,-0.358276003593643,0.034112715544499,34.9104736634417,5.52917395782629,8.28454660952308,-7.95166372374424,0,0,0,3.34140789950147,9.0281811631593,58.7969274671184,-16.3262475090043,5.53711649901493,110.539146047764,-0.739830295419462,10.3147584440236,10.9790340173396,0,0,0,1.78050461021954,4.91163997031538,-0.834543742730937,0.991675049802046,24.4919813488631,0.0231504732007355,0.665112638574685,27.371471901276,0.271958312799179,21.058333333333334
5055,0.117423229738111,-10.1297653058638,27.6941764537416,-0.370121090979947,0.0359109601029954,34.402853574969,5.69131102749786,8.3295002339403,-8.75210243367949,0,0,0,3.333459736775,9.36078068629072,59.3879723872415,-16.6118522051848,5.88345660787271,111.041866492137,-0.716764759092803,10.1714975216977,11.68201633657,0,0,0,1.83512212267911,4.93397393816577,-0.799833505453388,1.01160836371985,24.5021168126689,0.0588115291492434,0.667484731198444,27.376329753566,0.303329753379188,21.0625
5056,0.212915148592295,-10.1905909519778,27.2444977203377,-0.383696317597354,0.00130007735488156,33.9509175792318,5.85940602377631,8.40440717602004,-9.51510555427471,0,0,0,3.32395318544094,9.69124607361395,59.9651974564705,-16.8955222183875,6.22755614129931,111.498376851212,-0.696360031132298,10.0188517254547,12.4044018211986,0,0,0,1.88933954570174,4.9549927869555,-0.767504124749201,1.03045254116923,24.5120286077242,0.0918885198279728,0.668483260063718,27.3814471202642,0.332094144456595,21.066666666666666
5057,0.310090144278834,-10.2461904569548,26.8153060980166,-0.396503921658165,-0.0608223295823408,33.5569588947197,6.03205891262867,8.50180139711471,-10.2364887130858,0,0,0,3.31309444422655,10.0167820727884,60.5270358164817,-17.1760742501641,6.56446781016741,111.907367048386,-0.677906679138515,9.86047123446015,13.1387382707194,0,0,0,1.94296545452763,4.97460609712152,-0.737768003112066,1.04824906465928,24.5215787332192,0.12233504580209,0.668278168824515,27.3866648733471,0.358297786127728,21.070833333333333
5058,0.408100349678266,-10.2985037095147,26.4076473023959,-0.406114668780925,-0.14151852790013,33.2232506501958,6.20738747607079,8.61431744159879,-10.9121592978279,0,0,0,3.30115236463886,10.3346032070566,61.0719166854022,-17.4523051842566,6.8892167684117,112.267492280147,-0.6609467943628,9.6999977778198,13.8775713504839,0,0,0,1.99580833990389,4.99272397085819,-0.71083781265098,1.06503925950935,24.5306290410947,0.150104592253981,0.667039234113894,27.3918235958086,0.381986920945554,21.075
5059,0.506065390236222,-10.3494482091015,26.0225670089425,-0.410136393535215,-0.231829068585124,32.9520440236981,6.38304928592146,8.73469923290657,-11.5381239302314,0,0,0,3.28845385263323,10.6419337494144,61.5982666677361,-17.7229719961486,7.19681460017295,112.577376204696,-0.645294483506673,9.54106029466565,14.613444985414,0,0,0,2.04767665910445,5.00925697497713,-0.68692646039877,1.08086433576855,24.5390412412132,0.175150556166598,0.664936113475994,27.3967636191928,0.403207769998459,21.079166666666666
5060,0.603075959769679,-10.4009211095507,25.6611103290338,-0.406179713066984,-0.322792276074347,32.7455651771729,6.55627324331969,8.85580392705501,-12.1104934732226,0,0,0,3.2753786103583,10.9360074138935,62.1045109744802,-17.9867716563336,7.48227373037166,112.835614192072,-0.631047070042668,9.38726871955747,15.3389022447414,0,0,0,2.09837889047481,5.02411607662407,-0.666247050288507,1.0957654309986,24.5466769067705,0.197426273009711,0.662138389515798,27.4013250598583,0.422006563096422,21.083333333333332
5061,0.698197671381967,-10.4548015661777,25.3243214598163,-0.391821114310127,-0.405464977131282,32.6060110349835,6.72390015711229,8.97060030548422,-12.6254847319037,0,0,0,3.26235322570244,11.2140667479489,62.5890745099835,-18.2423211415201,7.74062242732285,113.040776821592,-0.618586993383315,9.24220693701439,16.0464863410439,0,0,0,2.14772359148829,5.03721257185697,-0.649012841834294,1.10978365391793,24.5533974799583,0.21688504292537,0.658815610241005,27.40534785399,0.438429563042512,21.0875
5062,0.790475182781288,-10.5129533805638,25.0132435153895,-0.364563657767133,-0.470944665172929,32.5355438883706,6.88243184184772,9.07216136929219,-13.0794181070337,0,0,0,3.24984461721251,11.4733622152661,63.0503827889663,-18.4881376710937,7.9669205828529,113.19141384397,-0.608574445464416,9.1094260039315,16.7287413568226,0,0,0,2.19551946030526,5.04845800709788,-0.635437205552123,1.12296012890082,24.5590642778951,0.233480156403864,0.655137325568798,27.4086717913723,0.452523083965329,21.091666666666665
5063,0.878936597731652,-10.5772279348069,24.7289185457376,-0.321795588198577,-0.510393325041484,32.5362847360266,7.02808826069152,9.15365097726975,-13.4687105800771,0,0,0,3.23835284116141,11.7111509640357,63.4868626546626,-18.7226192902157,8.15627647070985,113.286058851917,-0.601930839612712,8.9924387408267,17.3782123272013,0,0,0,2.24157540083114,5.05776409347987,-0.625733575155216,1.13533604132205,24.5635384988381,0.247164919436253,0.651273119969924,27.411136547932,0.464333503686446,21.095833333333335
5064,0.962598148154972,-10.6494674046253,24.4723877489115,-0.260747196601177,-0.515063165334612,32.6103051975849,7.15687232204645,9.20830454181625,-13.789863543179,0,0,0,3.22840326606827,11.9246952818141,63.8969427772427,-18.9440259268633,8.30386469621941,113.323234922237,-0.599813256670159,8.8947167429762,17.9874443467802,0,0,0,2.2857005912749,5.06504261412003,-0.620115396556557,1.14695268373396,24.5666812286921,0.25789267812428,0.647392641223186,27.4125817170607,0.473907270096138,21.1
5065,1.04046916453747,-10.7315082384299,24.2446918811856,-0.178446339820577,-0.476324517720589,32.7596177672182,7.26464206131437,9.22940395285548,-14.0394451303241,0,0,0,3.22053811781377,12.1112607444515,64.2790539204661,-19.1504610588401,8.40494555717172,113.301461502465,-0.603580049277401,8.81969076210214,18.5489804296635,0,0,0,2.32770455621563,5.07020532435958,-0.618796073709179,1.1578515028591,24.5683534478334,0.265616842723048,0.643665625255288,27.412846839722,0.481290901510704,21.104166666666668
5066,1.11411440458187,-10.8310595836008,24.0455231912048,-0.0676970937953124,-0.390033399243581,32.9906147979797,7.34974493353111,9.22261404697238,-14.2055841180886,0,0,0,3.21671225041248,12.2733616851768,64.6382111344818,-19.343430122471,8.46205714604701,113.217691335965,-0.617508115736857,8.76374201745367,19.0740391677643,0,0,0,2.36895075920851,5.0734571747555,-0.623695125167114,1.16827026735784,24.5687844297595,0.269072220017372,0.639861369038234,27.4121791081524,0.485430575936909,21.108333333333334
5067,1.18561430492343,-10.9508418218414,23.8735471948813,0.0739248860708623,-0.263544251681341,33.3048414393116,7.41460909874988,9.19926909457807,-14.2847371239136,0,0,0,3.21803889457102,12.4157307317147,64.9792982450031,-19.5258446122068,8.48143459823125,113.071187382826,-0.643765385455933,8.72032566851738,19.577916731625,0,0,0,2.41051326965112,5.07503424605793,-0.635804645527853,1.17831421664248,24.5682734155709,0.26750367818535,0.635647681836928,27.410910496902,0.485604940721235,21.1125
5068,1.25478374984039,-11.0852104755968,23.7282665240067,0.242376036313323,-0.105609644618818,33.6970195608294,7.46127511358214,9.16108229367596,-14.2859799557308,0,0,0,3.2237792267719,12.5389407734758,65.3005502261721,-19.6977063076811,8.46403968237025,112.863961798912,-0.680655948405546,8.68851745987342,20.0592592687223,0,0,0,2.45176836097869,5.07489352750326,-0.65394688356328,1.18782634650716,24.5667860180946,0.261629870727533,0.631042238197063,27.4090076951312,0.482359321497055,21.116666666666667
5069,1.32147395130475,-11.2285273338817,23.6091864932978,0.433482392804435,0.0750330377555893,34.1619383947932,7.49191737426527,9.10967342477986,-14.2183640461758,0,0,0,3.23315966046529,12.6435365512586,65.6002019484282,-19.858918417844,8.41093689419778,112.59806014735,-0.726458417053222,8.66748256096616,20.5167021996584,0,0,0,2.49209290577981,5.07298990166974,-0.676944087600942,1.19664988181619,24.5642875013651,0.252169565354743,0.626062816981156,27.4064374048641,0.476239107156126,21.120833333333334
5070,1.3855613797583,-11.3751610276278,23.515815181991,0.642850462014656,0.269723628708403,34.6944815444373,7.50881039638169,9.04659951203841,-14.0909198803579,0,0,0,3.24537188658467,12.7300355338542,65.8764888717222,-20.0093005164605,8.32329014549462,112.275561338583,-0.779422814116163,8.65648168368929,20.948872629622,0,0,0,2.53086422642072,5.06927591301304,-0.703618424414881,1.20462822813271,24.5607427663527,0.239841637823758,0.620727276832447,27.4031663615168,0.467789738614395,21.125
5071,1.44693707134587,-11.5194875280005,23.447663560589,0.865792340008003,0.469937027225792,35.2896475408522,7.51429981875098,8.97338206688273,-13.9126598288575,0,0,0,3.25957334786754,12.79892941815,66.1276475976376,-20.1486035158294,8.20235967022897,111.898577741865,-0.837768226099672,8.65487524870135,21.3543914376313,0,0,0,2.56745993782193,5.06370166406313,-0.732791893627943,1.21160491909554,24.5561163545965,0.225365064887383,0.615053527986088,27.3991613529267,0.457556695800497,21.129166666666666
5072,1.50549629994504,-11.65589059421,23.4042457059893,1.09726512173789,0.667337022179072,35.9425632760647,7.51077778514101,8.89153041436229,-13.6925805115765,0,0,0,3.274888127826,12.8506862737389,66.351916283187,-20.2765245560034,8.04949897226572,111.469255336929,-0.899681050558821,8.66212554351885,21.7318751100465,0,0,0,2.60125778166548,5.05621483917824,-0.763286237153675,1.21742355948263,24.550372469717,0.209458916360654,0.609059500435458,27.3943892368752,0.446085482874495,21.133333333333333
5073,1.56112860231831,-11.7787621953432,23.3850791274423,1.33182440293844,0.853826067038892,36.6484895777884,7.50066248027132,8.8025607404389,-13.4396647828507,0,0,0,3.29040823972023,12.8857533478547,66.547534918527,-20.3927216904413,7.86615165451371,110.989773780309,-0.96331365818986,8.67779681759835,22.0799373889164,0,0,0,2.63163545121131,5.0467608558296,-0.793922843228518,1.22192776389388,24.5434750167944,0.192842346302158,0.602763108466996,27.3888169570948,0.433921611688449,21.1375
5074,1.61370814464644,-11.8825029291443,23.3896852061921,1.56359148083532,1.02159082935848,37.4028182241056,7.48638170203296,8.70801061294706,-13.1628833946201,0,0,0,3.30519530644588,12.9045605408418,66.7127454700799,-20.4968282515424,7.65384798794515,110.4623462707,-1.02678328999667,8.70155326249652,22.3971908081929,0,0,0,2.65797040587021,5.03528314347555,-0.823522644638467,1.2249610909857,24.5353876596121,0.176234583308259,0.596182211582159,27.3824115577594,0.421610583504404,21.141666666666666
5075,1.66308441853697,-11.9615224594187,23.4175897332029,1.78623370999414,1.16314320892578,38.2010598212291,7.47036043720449,8.60944882113979,-12.8711963660844,0,0,0,3.31828262882261,12.9075245563023,66.8457918894835,-20.5884667813707,7.41420110020318,109.889219111519,-1.08817101501421,8.73315482828321,22.6822481913075,0,0,0,2.67963967472004,5.02172355017627,-0.850906010828516,1.22636697319668,24.5260738957763,0.160354919918458,0.58933457182995,27.375140196462,0.409697868989214,21.145833333333332
5076,1.70907325437392,-12.0102399927642,23.4683235120398,1.99295736692117,1.27135638982939,39.038822175627,7.45501247137278,8.50848044949939,-12.5735540673821,0,0,0,3.32867764732429,12.8950537235418,66.9449199873245,-20.6672624145963,7.14890268710032,109.272670886019,-1.14552058551366,8.77245083020689,22.9337241816735,0,0,0,2.69601964826046,5.00602287720088,-0.874892633698421,1.22598864191606,24.5154971497404,0.145922701132127,0.58223780757787,27.3669701556857,0.3987288865094,21.15
5077,1.7514481396868,-12.0230848145876,23.5414229777104,2.17651232064112,1.33949534509066,39.9117790694167,7.44273610412421,8.40674715107336,-12.2788980125294,0,0,0,3.33536481076134,12.8675534829009,67.0083771686726,-20.7328556027029,6.85971817572664,108.615011180399,-1.19683704435043,8.81937130176842,23.1502368730092,0,0,0,2.70648585788047,4.98812154198851,-0.894301407034711,1.22366904806643,24.5036208837779,0.13365731204044,0.574909343753224,27.3578688527874,0.38924897875291,21.154166666666665
5078,1.78972776321708,-12.0007695404566,23.6404423831071,2.34250654639669,1.3746111113997,40.8408322181642,7.4250724808881,8.29836439104756,-11.9601836495909,0,0,0,3.33834083436295,12.8235044406788,67.0389547115271,-20.7842798838582,6.53917385051625,107.908849980452,-1.24621007971934,8.8796036076626,23.3279929175188,0,0,0,2.71221113030859,4.96711690311349,-0.908729600609166,1.22002550036707,24.4899678115662,0.124405233988923,0.567723153446836,27.3475536482943,0.382207350828158,21.158333333333335
5079,1.82375775543883,-11.9497936029772,23.7681769918441,2.50081460789347,1.38913872481615,41.8443935737108,7.39402943961738,8.17766525664029,-11.5904806275176,0,0,0,3.33869868207219,12.7614646412242,67.0403456619277,-20.8199569747803,6.18138038030708,107.147068439296,-1.29886761122242,8.95692839590473,23.4660437089173,0,0,0,2.71462271761643,4.94249481150758,-0.919207753020458,1.21562217404541,24.4742736699317,0.117920971244853,0.560898078294694,27.3358805997448,0.377613299142496,21.1625
5080,1.85374788837787,-11.8732847645179,23.9230263828836,2.65027559984198,1.38479382834722,42.9143963500947,7.35270794916026,8.04664904991543,-11.1788858044071,0,0,0,3.33703733138489,12.6819627650621,67.0121515856442,-20.8386754490049,5.79060312639759,106.332454481222,-1.35438610124495,9.04848546225134,23.5672823250793,0,0,0,2.7134769784183,4.91477910054432,-0.926703334033885,1.2102222319798,24.4568215001621,0.113286150565292,0.554218802297177,27.3230250840126,0.374602306044951,21.166666666666668
5081,1.87989335194344,-11.7743841192405,24.103387612486,2.78980853469371,1.36336291680108,44.0427290522676,7.3042102395114,7.90733698695413,-10.7344871981053,0,0,0,3.33393594661276,12.5855320969965,66.9539752972382,-20.8393049783983,5.37119404452982,105.46786287771,-1.41221348359065,9.15143641428186,23.6346091784663,0,0,0,2.70853056980959,4.88449409670645,-0.932182984151165,1.20358924978911,24.4378942429948,0.109582732558155,0.547470307761999,27.3091622580808,0.372310027478871,21.170833333333334
5082,1.90238468177,-11.6562455130859,24.3076567051822,2.9184663264323,1.32667985487869,45.221234529082,7.2516206534395,7.76178572954234,-10.2663681737246,0,0,0,3.32995340045583,12.4727067902836,66.8654214832774,-20.8208172106283,4.92757968941153,104.556214363076,-1.47168406290675,9.26296530583329,23.6709339767277,0,0,0,2.69954079103385,4.85216436340615,-0.936612592840527,1.19548739800858,24.4177746835212,0.105893092192134,0.540437998795137,27.2944670807946,0.369872368301143,21.175
5083,1.92141683901356,-11.5220349115555,24.5342298372683,3.03548089800868,1.27659948812937,46.4417110820144,7.19799113083768,7.61209627387701,-9.78361062079584,0,0,0,3.32562785419783,12.3440180157934,66.7460972861399,-20.7823041101471,4.46424749177521,103.600492199569,-1.53203230977668,9.38027870404357,23.6791773890392,0,0,0,2.68626583633074,4.81831440403611,-0.940957407924911,1.18568156887871,24.3967453615852,0.101300065422538,0.532907791491426,27.2791143057948,0.366425536317459,21.179166666666667
5084,1.93719742464528,-11.3749296943473,24.7815042195564,3.14029918099869,1.21496898975501,47.6959155227222,7.14633143671314,7.46041817773578,-9.29529708873713,0,0,0,3.32147637357976,12.1999900039071,66.59561284833,-20.7229935844767,3.98573043791809,102.60373637614,-1.59240553938339,9.50060532151535,23.6622723110951,0,0,0,2.66846495728899,4.78346832442162,-0.946182175676654,1.17393744796068,24.3750884478328,0.0948869621628734,0.524666170945198,27.2632784457371,0.361106075150235,21.183333333333334
5085,1.94995401224973,-11.2181178633822,25.0478786739773,3.23260991259821,1.14359785056742,48.9755679198023,7.0996042820018,7.30894915949257,-8.81051184000973,0,0,0,3.31799455503608,12.0411359874426,66.4135818166584,-20.6422622327012,3.49659036223082,101.569035710444,-1.65187546259606,9.6211953316553,23.6231646384033,0,0,0,2.6458985351079,4.74814945489815,-0.953251310977431,1.16002153086297,24.3530855855915,0.0857375459114436,0.51550021522653,27.2471337079152,0.353050876084389,21.1875
5086,1.95994058460847,-11.0547971575806,25.3317538877269,3.31236129422916,1.06422762560669,50.2723576501698,7.06072550198364,7.15993013367264,-8.33834078202534,0,0,0,3.31565613461244,11.8679540545779,66.1996218052407,-20.5396450770253,3.00140013408921,100.499518197965,-1.7094485990251,9.7393194719912,23.5648134727204,0,0,0,2.61832806325045,4.71287993224867,-0.963129096754572,1.14370108543908,24.3310176987597,0.0729359804136574,0.50519758650335,27.2308539014158,0.341397169066863,21.191666666666666
5087,1.9674430604591,-10.8881740738602,25.6315323190572,3.3797697497621,0.978502694801602,51.5779502798888,7.03256944997308,7.01563575765429,-7.88787025024547,0,0,0,3.31491254954598,11.6809229215865,65.9533548160552,-20.4148421701994,2.50472507818358,99.3983400120819,-1.76407554244598,9.85226802805284,23.4901907001919,0,0,0,2.58551604105235,4.67818024170069,-0.976779911799095,1.1247440598965,24.3091647658601,0.0555667438040367,0.493546489533667,27.2146123159221,0.325282493068589,21.195833333333333
5088,1.9727838987421,-10.721462799157,25.9456177206195,3.43532019924718,0.887943374415224,52.8839947473138,7.0179797343644,6.87836055171605,-7.46818463442035,0,0,0,3.31619242019828,11.4804976362336,65.6744076157839,-20.2677220101208,2.01110400890847,98.2686736014042,-1.81465907035786,9.95734977908418,23.4022798921371,0,0,0,2.54722577893448,4.64456871910417,-0.995168486006496,1.10291893734203,24.2878055603666,0.0327145107272654,0.480335597805605,27.1985815722641,0.303844646052386,21.2
5089,1.97632576833777,-10.5578840627888,26.2724142395436,3.47975843417585,0.793922731298587,54.182130309298,7.01978537526963,6.75040061899041,-7.08836286617003,0,0,0,3.31990091780944,11.2671052239449,65.3624120678667,-20.0983217361387,1.52503028263881,97.1136953537406,-1.86006109160065,10.0518909763271,23.3040744905436,0,0,0,2.50322111595221,4.61256101329019,-1.01926018205773,1.07799453737758,24.2672173573431,0.00346400298533238,0.465353947665703,27.1829334447779,0.276221614827162,21.204166666666666
5090,1.97639015897663,-10.3896790824101,26.6170724192982,3.50917955508762,0.690262995872179,55.4918285391432,7.03668680197341,6.62947686291172,-6.74109958980613,0,0,0,3.32456677441783,11.0340125558945,65.0146099663219,-19.9010886270065,1.03711067445523,95.923668767098,-1.89855627838451,10.1434630958564,23.1937802783687,0,0,0,2.45208348539966,4.58126067681489,-1.04728127071957,1.04931707492975,24.2471369623338,-0.0315178795539933,0.448213618432465,27.1676786045065,0.242665662728095,21.208333333333332
5091,1.97128997385362,-10.2085674603157,26.9846442210452,3.51976100446384,0.572526651023937,56.8345197779508,7.06461485463391,6.51161064504563,-6.41186731521805,0,0,0,3.32840220739591,10.7763500979048,64.6297071122207,-19.6715755325491,0.538746038511598,94.6899048176861,-1.9301662224412,10.2399722745425,23.0670177777772,0,0,0,2.39317227590666,4.54952416713712,-1.07704152674472,1.01672775462778,24.227086940848,-0.0708039220213762,0.428901483403612,27.1526322045246,0.204280212413189,21.2125
5092,1.96142429687405,-10.0169881394754,27.3733825607193,3.51273450522165,0.4444759978895,58.20476599011,7.10227266771342,6.39654136890743,-6.09889671257793,0,0,0,3.33132159832258,10.4973119819886,64.2095363295708,-19.4117806252495,0.035410034580541,93.4170937634813,-1.95630149030143,10.3392338352094,22.9229096214256,0,0,0,2.32741857327722,4.51749378899296,-1.10888307801747,0.980737792917871,24.2070219357142,-0.1141692959491,0.407768820438203,27.137672116374,0.161479929370817,21.216666666666665
5093,1.9472193021468,-9.81737185508891,27.7815358829827,3.48956931603702,0.309718864673986,59.5971200390815,7.14839654846747,6.28402025035186,-5.80040825101426,0,0,0,3.3332492976446,10.2000865469801,63.7559304394947,-19.1239411101946,-0.467678610746127,92.1098372872879,-1.97831617786193,10.4390305783209,22.7605783243408,0,0,0,2.25575361912241,4.48531134502569,-1.14314928293677,0.941858165288531,24.1868968350317,-0.161389549783384,0.385166774981016,27.122676533797,0.114679322678399,21.220833333333335
